Freq.	V(n003)
2.30674718871990e+01	(-2.24130303070912e-01dB,-1.30927976317314e+01°)
2.31206479017543e+01	(-2.25138488174039e-01dB,-1.31219677391463e+01°)
2.31739464996831e+01	(-2.26151091287460e-01dB,-1.31511983616288e+01°)
2.32273679635694e+01	(-2.27168130735000e-01dB,-1.31804895951961e+01°)
2.32809125766484e+01	(-2.28189624907375e-01dB,-1.32098415358197e+01°)
2.33345806228083e+01	(-2.29215592262364e-01dB,-1.32392542794236e+01°)
2.33883723865918e+01	(-2.30246051324986e-01dB,-1.32687279218829e+01°)
2.34422881531975e+01	(-2.31281020687630e-01dB,-1.32982625590223e+01°)
2.34963282084814e+01	(-2.32320519010260e-01dB,-1.33278582866142e+01°)
2.35504928389584e+01	(-2.33364565020548e-01dB,-1.33575152003772e+01°)
2.36047823318040e+01	(-2.34413177514040e-01dB,-1.33872333959744e+01°)
2.36591969748558e+01	(-2.35466375354333e-01dB,-1.34170129690119e+01°)
2.37137370566148e+01	(-2.36524177473226e-01dB,-1.34468540150369e+01°)
2.37684028662470e+01	(-2.37586602870874e-01dB,-1.34767566295361e+01°)
2.38231946935852e+01	(-2.38653670615962e-01dB,-1.35067209079344e+01°)
2.38781128291300e+01	(-2.39725399845870e-01dB,-1.35367469455924e+01°)
2.39331575640521e+01	(-2.40801809766802e-01dB,-1.35668348378054e+01°)
2.39883291901931e+01	(-2.41882919653982e-01dB,-1.35969846798014e+01°)
2.40436280000676e+01	(-2.42968748851803e-01dB,-1.36271965667394e+01°)
2.40990542868642e+01	(-2.44059316773960e-01dB,-1.36574705937077e+01°)
2.41546083444476e+01	(-2.45154642903645e-01dB,-1.36878068557220e+01°)
2.42102904673600e+01	(-2.46254746793683e-01dB,-1.37182054477238e+01°)
2.42661009508224e+01	(-2.47359648066696e-01dB,-1.37486664645786e+01°)
2.43220400907364e+01	(-2.48469366415255e-01dB,-1.37791900010740e+01°)
2.43781081836857e+01	(-2.49583921602041e-01dB,-1.38097761519181e+01°)
2.44343055269379e+01	(-2.50703333460002e-01dB,-1.38404250117376e+01°)
2.44906324184457e+01	(-2.51827621892490e-01dB,-1.38711366750759e+01°)
2.45470891568485e+01	(-2.52956806873447e-01dB,-1.39019112363913e+01°)
2.46036760414745e+01	(-2.54090908447538e-01dB,-1.39327487900554e+01°)
2.46603933723416e+01	(-2.55229946730306e-01dB,-1.39636494303508e+01°)
2.47172414501595e+01	(-2.56373941908323e-01dB,-1.39946132514696e+01°)
2.47742205763310e+01	(-2.57522914239356e-01dB,-1.40256403475116e+01°)
2.48313310529539e+01	(-2.58676884052503e-01dB,-1.40567308124820e+01°)
2.48885731828221e+01	(-2.59835871748352e-01dB,-1.40878847402897e+01°)
2.49459472694277e+01	(-2.60999897799132e-01dB,-1.41191022247459e+01°)
2.50034536169625e+01	(-2.62168982748854e-01dB,-1.41503833595611e+01°)
2.50610925303193e+01	(-2.63343147213476e-01dB,-1.41817282383442e+01°)
2.51188643150939e+01	(-2.64522411881034e-01dB,-1.42131369546001e+01°)
2.51767692775867e+01	(-2.65706797511809e-01dB,-1.42446096017277e+01°)
2.52348077248039e+01	(-2.66896324938444e-01dB,-1.42761462730181e+01°)
2.52929799644596e+01	(-2.68091015066131e-01dB,-1.43077470616526e+01°)
2.53512863049772e+01	(-2.69290888872724e-01dB,-1.43394120607007e+01°)
2.54097270554912e+01	(-2.70495967408898e-01dB,-1.43711413631181e+01°)
2.54683025258485e+01	(-2.71706271798289e-01dB,-1.44029350617445e+01°)
2.55270130266106e+01	(-2.72921823237653e-01dB,-1.44347932493020e+01°)
2.55858588690546e+01	(-2.74142642996968e-01dB,-1.44667160183927e+01°)
2.56448403651753e+01	(-2.75368752419638e-01dB,-1.44987034614969e+01°)
2.57039578276867e+01	(-2.76600172922571e-01dB,-1.45307556709708e+01°)
2.57632115700238e+01	(-2.77836925996369e-01dB,-1.45628727390448e+01°)
2.58226019063440e+01	(-2.79079033205431e-01dB,-1.45950547578210e+01°)
2.58821291515290e+01	(-2.80326516188128e-01dB,-1.46273018192712e+01°)
2.59417936211862e+01	(-2.81579396656901e-01dB,-1.46596140152353e+01°)
2.60015956316508e+01	(-2.82837696398441e-01dB,-1.46919914374185e+01°)
2.60615354999870e+01	(-2.84101437273781e-01dB,-1.47244341773896e+01°)
2.61216135439901e+01	(-2.85370641218475e-01dB,-1.47569423265786e+01°)
2.61818300821879e+01	(-2.86645330242698e-01dB,-1.47895159762749e+01°)
2.62421854338425e+01	(-2.87925526431405e-01dB,-1.48221552176249e+01°)
2.63026799189518e+01	(-2.89211251944445e-01dB,-1.48548601416296e+01°)
2.63633138582518e+01	(-2.90502529016707e-01dB,-1.48876308391430e+01°)
2.64240875732175e+01	(-2.91799379958243e-01dB,-1.49204674008695e+01°)
2.64850013860650e+01	(-2.93101827154398e-01dB,-1.49533699173617e+01°)
2.65460556197534e+01	(-2.94409893065953e-01dB,-1.49863384790185e+01°)
2.66072505979861e+01	(-2.95723600229233e-01dB,-1.50193731760823e+01°)
2.66685866452128e+01	(-2.97042971256249e-01dB,-1.50524740986375e+01°)
2.67300640866311e+01	(-2.98368028834822e-01dB,-1.50856413366074e+01°)
2.67916832481883e+01	(-2.99698795728690e-01dB,-1.51188749797527e+01°)
2.68534444565830e+01	(-3.01035294777677e-01dB,-1.51521751176689e+01°)
2.69153480392671e+01	(-3.02377548897762e-01dB,-1.51855418397838e+01°)
2.69773943244472e+01	(-3.03725581081242e-01dB,-1.52189752353557e+01°)
2.70395836410864e+01	(-3.05079414396839e-01dB,-1.52524753934705e+01°)
2.71019163189064e+01	(-3.06439071989809e-01dB,-1.52860424030400e+01°)
2.71643926883888e+01	(-3.07804577082085e-01dB,-1.53196763527990e+01°)
2.72270130807771e+01	(-3.09175952972379e-01dB,-1.53533773313032e+01°)
2.72897778280783e+01	(-3.10553223036294e-01dB,-1.53871454269270e+01°)
2.73526872630650e+01	(-3.11936410726464e-01dB,-1.54209807278608e+01°)
2.74157417192767e+01	(-3.13325539572642e-01dB,-1.54548833221089e+01°)
2.74789415310219e+01	(-3.14720633181823e-01dB,-1.54888532974869e+01°)
2.75422870333796e+01	(-3.16121715238368e-01dB,-1.55228907416193e+01°)
2.76057785622014e+01	(-3.17528809504102e-01dB,-1.55569957419373e+01°)
2.76694164541130e+01	(-3.18941939818419e-01dB,-1.55911683856762e+01°)
2.77332010465163e+01	(-3.20361130098414e-01dB,-1.56254087598728e+01°)
2.77971326775908e+01	(-3.21786404338963e-01dB,-1.56597169513633e+01°)
2.78612116862956e+01	(-3.23217786612849e-01dB,-1.56940930467805e+01°)
2.79254384123712e+01	(-3.24655301070861e-01dB,-1.57285371325516e+01°)
2.79898131963415e+01	(-3.26098971941898e-01dB,-1.57630492948954e+01°)
2.80543363795150e+01	(-3.27548823533065e-01dB,-1.57976296198201e+01°)
2.81190083039873e+01	(-3.29004880229788e-01dB,-1.58322781931206e+01°)
2.81838293126424e+01	(-3.30467166495904e-01dB,-1.58669951003760e+01°)
2.82487997491549e+01	(-3.31935706873761e-01dB,-1.59017804269469e+01°)
2.83139199579916e+01	(-3.33410525984309e-01dB,-1.59366342579733e+01°)
2.83791902844134e+01	(-3.34891648527225e-01dB,-1.59715566783717e+01°)
2.84446110744770e+01	(-3.36379099280963e-01dB,-1.60065477728323e+01°)
2.85101826750369e+01	(-3.37872903102879e-01dB,-1.60416076258169e+01°)
2.85759054337473e+01	(-3.39373084929316e-01dB,-1.60767363215560e+01°)
2.86417796990636e+01	(-3.40879669775686e-01dB,-1.61119339440463e+01°)
2.87078058202447e+01	(-3.42392682736573e-01dB,-1.61472005770480e+01°)
2.87739841473545e+01	(-3.43912148985810e-01dB,-1.61825363040822e+01°)
2.88403150312638e+01	(-3.45438093776565e-01dB,-1.62179412084281e+01°)
2.89067988236525e+01	(-3.46970542441434e-01dB,-1.62534153731206e+01°)
2.89734358770110e+01	(-3.48509520392506e-01dB,-1.62889588809474e+01°)
2.90402265446423e+01	(-3.50055053121468e-01dB,-1.63245718144466e+01°)
2.91071711806638e+01	(-3.51607166199670e-01dB,-1.63602542559034e+01°)
2.91742701400094e+01	(-3.53165885278207e-01dB,-1.63960062873483e+01°)
2.92415237784311e+01	(-3.54731236088000e-01dB,-1.64318279905533e+01°)
2.93089324525009e+01	(-3.56303244439846e-01dB,-1.64677194470302e+01°)
2.93764965196130e+01	(-3.57881936224551e-01dB,-1.65036807380271e+01°)
2.94442163379853e+01	(-3.59467337412927e-01dB,-1.65397119445259e+01°)
2.95120922666616e+01	(-3.61059474055911e-01dB,-1.65758131472396e+01°)
2.95801246655132e+01	(-3.62658372284638e-01dB,-1.66119844266095e+01°)
2.96483138952411e+01	(-3.64264058310470e-01dB,-1.66482258628022e+01°)
2.97166603173779e+01	(-3.65876558425090e-01dB,-1.66845375357070e+01°)
2.97851642942896e+01	(-3.67495899000559e-01dB,-1.67209195249330e+01°)
2.98538261891773e+01	(-3.69122106489386e-01dB,-1.67573719098063e+01°)
2.99226463660796e+01	(-3.70755207424565e-01dB,-1.67938947693670e+01°)
2.99916251898742e+01	(-3.72395228419652e-01dB,-1.68304881823667e+01°)
3.00607630262800e+01	(-3.74042196168831e-01dB,-1.68671522272651e+01°)
3.01300602418589e+01	(-3.75696137446937e-01dB,-1.69038869822276e+01°)
3.01995172040178e+01	(-3.77357079109543e-01dB,-1.69406925251221e+01°)
3.02691342810107e+01	(-3.79025048092985e-01dB,-1.69775689335163e+01°)
3.03389118419403e+01	(-3.80700071414430e-01dB,-1.70145162846747e+01°)
3.04088502567604e+01	(-3.82382176171918e-01dB,-1.70515346555554e+01°)
3.04789498962774e+01	(-3.84071389544386e-01dB,-1.70886241228077e+01°)
3.05492111321527e+01	(-3.85767738791762e-01dB,-1.71257847627686e+01°)
3.06196343369044e+01	(-3.87471251254947e-01dB,-1.71630166514603e+01°)
3.06902198839092e+01	(-3.89181954355903e-01dB,-1.72003198645868e+01°)
3.07609681474047e+01	(-3.90899875597658e-01dB,-1.72376944775313e+01°)
3.08318795024911e+01	(-3.92625042564370e-01dB,-1.72751405653528e+01°)
3.09029543251335e+01	(-3.94357482921339e-01dB,-1.73126582027834e+01°)
3.09741929921634e+01	(-3.96097224415046e-01dB,-1.73502474642250e+01°)
3.10455958812811e+01	(-3.97844294873186e-01dB,-1.73879084237468e+01°)
3.11171633710577e+01	(-3.99598722204686e-01dB,-1.74256411550813e+01°)
3.11888958409369e+01	(-4.01360534399748e-01dB,-1.74634457316222e+01°)
3.12607936712371e+01	(-4.03129759529850e-01dB,-1.75013222264209e+01°)
3.13328572431534e+01	(-4.04906425747806e-01dB,-1.75392707121832e+01°)
3.14050869387597e+01	(-4.06690561287732e-01dB,-1.75772912612666e+01°)
3.14774831410107e+01	(-4.08482194465102e-01dB,-1.76153839456772e+01°)
3.15500462337438e+01	(-4.10281353676753e-01dB,-1.76535488370660e+01°)
3.16227766016813e+01	(-4.12088067400898e-01dB,-1.76917860067264e+01°)
3.16956746304324e+01	(-4.13902364197135e-01dB,-1.77300955255909e+01°)
3.17687407064952e+01	(-4.15724272706450e-01dB,-1.77684774642277e+01°)
3.18419752172587e+01	(-4.17553821651243e-01dB,-1.78069318928377e+01°)
3.19153785510051e+01	(-4.19391039835310e-01dB,-1.78454588812516e+01°)
3.19889510969114e+01	(-4.21235956143855e-01dB,-1.78840584989260e+01°)
3.20626932450521e+01	(-4.23088599543492e-01dB,-1.79227308149409e+01°)
3.21366053864006e+01	(-4.24948999082232e-01dB,-1.79614758979962e+01°)
3.22106879128318e+01	(-4.26817183889488e-01dB,-1.80002938164084e+01°)
3.22849412171238e+01	(-4.28693183176070e-01dB,-1.80391846381075e+01°)
3.23593656929602e+01	(-4.30577026234156e-01dB,-1.80781484306337e+01°)
3.24339617349323e+01	(-4.32468742437309e-01dB,-1.81171852611340e+01°)
3.25087297385408e+01	(-4.34368361240429e-01dB,-1.81562951963593e+01°)
3.25836701001983e+01	(-4.36275912179759e-01dB,-1.81954783026608e+01°)
3.26587832172310e+01	(-4.38191424872866e-01dB,-1.82347346459868e+01°)
3.27340694878812e+01	(-4.40114929018606e-01dB,-1.82740642918792e+01°)
3.28095293113093e+01	(-4.42046454397100e-01dB,-1.83134673054708e+01°)
3.28851630875957e+01	(-4.43986030869731e-01dB,-1.83529437514812e+01°)
3.29609712177431e+01	(-4.45933688379077e-01dB,-1.83924936942139e+01°)
3.30369541036788e+01	(-4.47889456948910e-01dB,-1.84321171975530e+01°)
3.31131121482565e+01	(-4.49853366684139e-01dB,-1.84718143249596e+01°)
3.31894457552584e+01	(-4.51825447770789e-01dB,-1.85115851394685e+01°)
3.32659553293978e+01	(-4.53805730475955e-01dB,-1.85514297036851e+01°)
3.33426412763208e+01	(-4.55794245147763e-01dB,-1.85913480797814e+01°)
3.34195040026087e+01	(-4.57791022215313e-01dB,-1.86313403294933e+01°)
3.34965439157801e+01	(-4.59796092188642e-01dB,-1.86714065141169e+01°)
3.35737614242928e+01	(-4.61809485658670e-01dB,-1.87115466945047e+01°)
3.36511569375464e+01	(-4.63831233297154e-01dB,-1.87517609310629e+01°)
3.37287308658842e+01	(-4.65861365856617e-01dB,-1.87920492837473e+01°)
3.38064836205954e+01	(-4.67899914170304e-01dB,-1.88324118120604e+01°)
3.38844156139175e+01	(-4.69946909152106e-01dB,-1.88728485750473e+01°)
3.39625272590381e+01	(-4.72002381796512e-01dB,-1.89133596312929e+01°)
3.40408189700973e+01	(-4.74066363178528e-01dB,-1.89539450389181e+01°)
3.41192911621901e+01	(-4.76138884453619e-01dB,-1.89946048555760e+01°)
3.41979442513681e+01	(-4.78219976857616e-01dB,-1.90353391384492e+01°)
3.42767786546423e+01	(-4.80309671706671e-01dB,-1.90761479442454e+01°)
3.43557947899847e+01	(-4.82408000397146e-01dB,-1.91170313291945e+01°)
3.44349930763311e+01	(-4.84514994405556e-01dB,-1.91579893490448e+01°)
3.45143739335828e+01	(-4.86630685288471e-01dB,-1.91990220590595e+01°)
3.45939377826094e+01	(-4.88755104682439e-01dB,-1.92401295140132e+01°)
3.46736850452504e+01	(-4.90888284303875e-01dB,-1.92813117681883e+01°)
3.47536161443178e+01	(-4.93030255948998e-01dB,-1.93225688753714e+01°)
3.48337315035984e+01	(-4.95181051493703e-01dB,-1.93639008888499e+01°)
3.49140315478558e+01	(-4.97340702893486e-01dB,-1.94053078614080e+01°)
3.49945167028329e+01	(-4.99509242183333e-01dB,-1.94467898453238e+01°)
3.50751873952540e+01	(-5.01686701477608e-01dB,-1.94883468923649e+01°)
3.51560440528270e+01	(-5.03873112969948e-01dB,-1.95299790537853e+01°)
3.52370871042459e+01	(-5.06068508933163e-01dB,-1.95716863803217e+01°)
3.53183169791928e+01	(-5.08272921719095e-01dB,-1.96134689221898e+01°)
3.53997341083406e+01	(-5.10486383758530e-01dB,-1.96553267290806e+01°)
3.54813389233547e+01	(-5.12708927561051e-01dB,-1.96972598501568e+01°)
3.55631318568956e+01	(-5.14940585714929e-01dB,-1.97392683340493e+01°)
3.56451133426215e+01	(-5.17181390886989e-01dB,-1.97813522288534e+01°)
3.57272838151900e+01	(-5.19431375822487e-01dB,-1.98235115821250e+01°)
3.58096437102607e+01	(-5.21690573344954e-01dB,-1.98657464408771e+01°)
3.58921934644976e+01	(-5.23959016356087e-01dB,-1.99080568515762e+01°)
3.59749335155713e+01	(-5.26236737835587e-01dB,-1.99504428601383e+01°)
3.60578643021613e+01	(-5.28523770841018e-01dB,-1.99929045119254e+01°)
3.61409862639584e+01	(-5.30820148507675e-01dB,-2.00354418517418e+01°)
3.62242998416669e+01	(-5.33125904048412e-01dB,-2.00780549238303e+01°)
3.63078054770072e+01	(-5.35441070753497e-01dB,-2.01207437718685e+01°)
3.63915036127177e+01	(-5.37765681990459e-01dB,-2.01635084389651e+01°)
3.64753946925578e+01	(-5.40099771203908e-01dB,-2.02063489676560e+01°)
3.65594791613095e+01	(-5.42443371915398e-01dB,-2.02492653999009e+01°)
3.66437574647803e+01	(-5.44796517723247e-01dB,-2.02922577770792e+01°)
3.67282300498055e+01	(-5.47159242302342e-01dB,-2.03353261399863e+01°)
3.68128973642501e+01	(-5.49531579404003e-01dB,-2.03784705288299e+01°)
3.68977598570120e+01	(-5.51913562855777e-01dB,-2.04216909832263e+01°)
3.69828179780236e+01	(-5.54305226561264e-01dB,-2.04649875421966e+01°)
3.70680721782546e+01	(-5.56706604499937e-01dB,-2.05083602441626e+01°)
3.71535229097142e+01	(-5.59117730726935e-01dB,-2.05518091269434e+01°)
3.72391706254538e+01	(-5.61538639372894e-01dB,-2.05953342277513e+01°)
3.73250157795690e+01	(-5.63969364643731e-01dB,-2.06389355831885e+01°)
3.74110588272023e+01	(-5.66409940820453e-01dB,-2.06826132292424e+01°)
3.74973002245453e+01	(-5.68860402258942e-01dB,-2.07263672012828e+01°)
3.75837404288413e+01	(-5.71320783389765e-01dB,-2.07701975340571e+01°)
3.76703798983878e+01	(-5.73791118717936e-01dB,-2.08141042616874e+01°)
3.77572190925385e+01	(-5.76271442822746e-01dB,-2.08580874176658e+01°)
3.78442584717062e+01	(-5.78761790357484e-01dB,-2.09021470348512e+01°)
3.79314984973651e+01	(-5.81262196049266e-01dB,-2.09462831454652e+01°)
3.80189396320530e+01	(-5.83772694698773e-01dB,-2.09904957810881e+01°)
3.81065823393741e+01	(-5.86293321180045e-01dB,-2.10347849726556e+01°)
3.81944270840015e+01	(-5.88824110440234e-01dB,-2.10791507504540e+01°)
3.82824743316791e+01	(-5.91365097499357e-01dB,-2.11235931441172e+01°)
3.83707245492247e+01	(-5.93916317450089e-01dB,-2.11681121826226e+01°)
3.84591782045322e+01	(-5.96477805457472e-01dB,-2.12127078942870e+01°)
3.85478357665740e+01	(-5.99049596758693e-01dB,-2.12573803067627e+01°)
3.86366977054037e+01	(-6.01631726662820e-01dB,-2.13021294470340e+01°)
3.87257644921585e+01	(-6.04224230550559e-01dB,-2.13469553414130e+01°)
3.88150365990616e+01	(-6.06827143873970e-01dB,-2.13918580155358e+01°)
3.89045144994248e+01	(-6.09440502156208e-01dB,-2.14368374943586e+01°)
3.89941986676511e+01	(-6.12064340991272e-01dB,-2.14818938021539e+01°)
3.90840895792369e+01	(-6.14698696043708e-01dB,-2.15270269625063e+01°)
3.91741877107750e+01	(-6.17343603048340e-01dB,-2.15722369983089e+01°)
3.92644935399567e+01	(-6.19999097809982e-01dB,-2.16175239317594e+01°)
3.93550075455745e+01	(-6.22665216203170e-01dB,-2.16628877843558e+01°)
3.94457302075245e+01	(-6.25341994171846e-01dB,-2.17083285768931e+01°)
3.95366620068095e+01	(-6.28029467729091e-01dB,-2.17538463294589e+01°)
3.96278034255406e+01	(-6.30727672956798e-01dB,-2.17994410614295e+01°)
3.97191549469407e+01	(-6.33436646005397e-01dB,-2.18451127914664e+01°)
3.98107170553464e+01	(-6.36156423093525e-01dB,-2.18908615375118e+01°)
3.99024902362108e+01	(-6.38887040507743e-01dB,-2.19366873167853e+01°)
3.99944749761064e+01	(-6.41628534602171e-01dB,-2.19825901457795e+01°)
4.00866717627269e+01	(-6.44380941798234e-01dB,-2.20285700402560e+01°)
4.01790810848906e+01	(-6.47144298584287e-01dB,-2.20746270152422e+01°)
4.02717034325425e+01	(-6.49918641515314e-01dB,-2.21207610850264e+01°)
4.03645392967571e+01	(-6.52704007212575e-01dB,-2.21669722631545e+01°)
4.04575891697408e+01	(-6.55500432363300e-01dB,-2.22132605624261e+01°)
4.05508535448350e+01	(-6.58307953720312e-01dB,-2.22596259948902e+01°)
4.06443329165178e+01	(-6.61126608101709e-01dB,-2.23060685718415e+01°)
4.07380277804078e+01	(-6.63956432390504e-01dB,-2.23525883038164e+01°)
4.08319386332658e+01	(-6.66797463534265e-01dB,-2.23991852005892e+01°)
4.09260659729976e+01	(-6.69649738544779e-01dB,-2.24458592711679e+01°)
4.10204102986572e+01	(-6.72513294497658e-01dB,-2.24926105237906e+01°)
4.11149721104487e+01	(-6.75388168532003e-01dB,-2.25394389659214e+01°)
4.12097519097295e+01	(-6.78274397850006e-01dB,-2.25863446042464e+01°)
4.13047501990126e+01	(-6.81172019716588e-01dB,-2.26333274446699e+01°)
4.13999674819695e+01	(-6.84081071459014e-01dB,-2.26803874923105e+01°)
4.14954042634328e+01	(-6.87001590466522e-01dB,-2.27275247514969e+01°)
4.15910610493987e+01	(-6.89933614189913e-01dB,-2.27747392257645e+01°)
4.16869383470300e+01	(-6.92877180141158e-01dB,-2.28220309178510e+01°)
4.17830366646586e+01	(-6.95832325893026e-01dB,-2.28693998296927e+01°)
4.18793565117883e+01	(-6.98799089078647e-01dB,-2.29168459624204e+01°)
4.19758983990972e+01	(-7.01777507391125e-01dB,-2.29643693163558e+01°)
4.20726628384408e+01	(-7.04767618583124e-01dB,-2.30119698910074e+01°)
4.21696503428546e+01	(-7.07769460466446e-01dB,-2.30596476850665e+01°)
4.22668614265567e+01	(-7.10783070911607e-01dB,-2.31074026964036e+01°)
4.23642966049505e+01	(-7.13808487847418e-01dB,-2.31552349220640e+01°)
4.24619563946276e+01	(-7.16845749260560e-01dB,-2.32031443582645e+01°)
4.25598413133707e+01	(-7.19894893195129e-01dB,-2.32511310003892e+01°)
4.26579518801556e+01	(-7.22955957752218e-01dB,-2.32991948429854e+01°)
4.27562886151549e+01	(-7.26028981089453e-01dB,-2.33473358797601e+01°)
4.28548520397403e+01	(-7.29114001420570e-01dB,-2.33955541035760e+01°)
4.29536426764850e+01	(-7.32211057014926e-01dB,-2.34438495064475e+01°)
4.30526610491674e+01	(-7.35320186197068e-01dB,-2.34922220795370e+01°)
4.31519076827728e+01	(-7.38441427346259e-01dB,-2.35406718131508e+01°)
4.32513831034971e+01	(-7.41574818896019e-01dB,-2.35891986967356e+01°)
4.33510878387492e+01	(-7.44720399333627e-01dB,-2.36378027188744e+01°)
4.34510224171534e+01	(-7.47878207199692e-01dB,-2.36864838672824e+01°)
